Fecha,IPC_NG_base _2014,M0_Base_mill_ars,M2_ars,M2_mon_ext,M3_ars,M3_mon_ext,Pases_Pasivos,TCN,M0_Base_mill_ars_lag18,M0_Base_mill_ars_lag24,M2_ars_lag18,M2_ars_lag24,M2_mon_ext_lag18,M2_mon_ext_lag24,M3_ars_lag18,M3_ars_lag24,M3_mon_ext_lag18,M3_mon_ext_lag24,Pases_Pasivos_lag18,Pases_Pasivos_lag24,TCN_lag18,TCN_lag24,Inflacion mensual
2013-12-01,-0.07862423946289859,-0.06135598231507699,-0.07084065577334137,-0.019686037999955674,-0.08186026324695392,-0.021860481197547618,-0.12597907376943723,-0.04551659683994433,-0.08875800050220227,-0.09587156812618329,-0.0906993807298722,-0.0831734068610592,-0.03215782670675981,-0.016289456236292726,-0.09701546622202328,-0.11050157579900115,-0.033010005584759326,-0.010880308348179274,-0.012848755029106288,-0.16154859180133171,-0.06873207456978972,-0.05318468491359893,2.8811842605965143
2014-01-01,-0.07218314456925078,-0.07186848728832965,-0.08132643283990358,-0.009122011225746924,-0.08161616494527746,-0.009257583868449342,-0.08224292822092602,-0.030866645877239998,-0.08619759766996939,-0.10471575047404681,-0.08425596072047851,-0.10265632633145506,-0.03357992900049094,-0.015325948390235128,-0.08856617562382127,-0.10683834321313417,-0.03616115206476787,-0.010015626322721684,0.1310567990700912,0.03542628061685727,-0.06544574569789675,-0.05095565956894993,3.353704039334904
2014-02-01,-0.06053001084774697,-0.08687292366413243,-0.10361408349301997,-0.011466614906402783,-0.08444214620691039,-0.011548028162309813,-0.09380072113904882,-0.016550205052207532,-0.07030403762678433,-0.11859810108330114,-0.08346175069309386,-0.10106161466412343,-0.035004336441082765,-0.01600812625372469,-0.08079807052003224,-0.10284510579481909,-0.037529792028122184,-0.010626505929096296,-0.03527694803235166,0.3000990317544444,-0.062039913957935025,-0.04915421455770839,5.870589600128473
2014-03-01,-0.053657571521473664,-0.08355471222867424,-0.10071287091969583,-0.014428983757628678,-0.08090035604402705,-0.013212981678765156,0.016121839141786443,-0.015140794978882394,-0.06537751538912662,-0.09885596629592638,-0.08480184581891423,-0.09992557800290841,-0.03511699399442462,-0.01661371419639384,-0.07688403355216844,-0.09790264819210227,-0.03766424719360577,-0.011105271016734017,-0.06997687335302126,0.05760667073685189,-0.05844885277246656,-0.04845326319146657,3.2702019520163716
2014-04-01,-0.048699076777973714,-0.0810852521242585,-0.10362738909646535,-0.019246319663107615,-0.0795456795197714,-0.016181080906931884,-0.07551456329763896,-0.013821828332722512,-0.0654584735797841,-0.09588157757706235,-0.0781868853882415,-0.09417463553973578,-0.028601060927918923,-0.01542309851289771,-0.07182286648264899,-0.09242968139255821,-0.03248227126704043,-0.010028938492969623,-0.003947323225361444,0.19393950836555351,-0.054863766730401574,-0.04554431502156296,2.2847489686599776
2014-05-01,-0.043037441412434485,-0.08363436221546268,-0.09136590955410015,-0.013558436405523216,-0.07389976478882813,-0.011645056340778722,-0.025675701140457325,-0.013041753773422255,-0.06151945917224993,-0.09250509903926622,-0.06765060617584685,-0.08216758826506311,-0.02857865940673518,-0.025929473201577503,-0.06258460645697098,-0.08229033989459292,-0.032443361562027026,-0.020710711412553363,0.1857613143849143,0.30451445702425795,-0.050830544933078446,-0.04185731083513093,2.5504666237377904
2014-06-01,-0.03833415164182884,-0.0665460657712203,-0.06425722465165824,-0.01091562931910602,-0.06453749070647376,-0.009742588651302836,-0.03922506926625325,-0.011481604654821703,-0.018505573388453083,-0.06827015834162338,-0.01732896526958965,-0.0598715950803389,-0.021819676334860087,-0.03624080230592576,-0.047464108461270575,-0.07099922780686721,-0.026048594346746716,-0.03563252487441664,-0.09664942085627698,0.016946689371852574,-0.0458950764818356,-0.03853480135914467,2.066054839476683
2014-07-01,-0.03560424455170878,-0.06569674306294118,-0.06346456448864572,-0.014347738362096284,-0.06016085807356128,-0.012275409726973987,-0.03168436063218973,-0.010820237093675824,-0.04052301290153213,-0.06527661766084489,-0.04517187995513354,-0.052306078390567154,-0.027736019904583513,-0.03790490600146346,-0.04463995556186622,-0.06036182402671533,-0.030442511342002262,-0.0393616630865514,0.08259011988960699,0.2230370298873481,-0.0417961281070746,-0.03467956884481455,1.1749155358323993
2014-08-01,-0.029599957925594365,-0.05190136141065103,-0.05752577591468722,-0.01408311815851792,-0.05212912553803254,-0.011591493756077726,0.02287331929620034,-0.007884594186937143,-0.0365153845819995,-0.04669437819730778,-0.0445374652152333,-0.05137355975782198,-0.032830652279179924,-0.039571707114357535,-0.04227797384341224,-0.050582012380368774,-0.03432104379535752,-0.04098134265980485,0.015735124154498924,-0.015173224012448618,-0.038061663479923555,-0.030684146057236145,2.554155566816396
2014-09-01,-0.02413558008646659,-0.05732193056299202,-0.04987182307964168,-0.013281135385342445,-0.04857323609197148,-0.011322992507432102,0.015324807054697595,-0.005945713217082126,-0.02421642979199518,-0.04093444677263934,-0.0398833592432031,-0.052947027268165116,-0.03519358813174861,-0.039703535782149454,-0.03896357495281327,-0.04565435707561829,-0.036012541707823406,-0.04114045995206807,-0.23840293314796382,-0.06486775783335653,-0.03370578393881458,-0.02647142834612272,2.266592189599148
2014-10-01,-0.020692148208925624,-0.03752355169190497,-0.04035913776201324,-0.011390092401920935,-0.04109592169389605,-0.009881183890581137,-0.04865218176227477,-0.004796327996857092,-0.04077551254236521,-0.0410291004865489,-0.039532193520028305,-0.04518009705603023,-0.0331686076072742,-0.032078776055899746,-0.034784783894046344,-0.03928249933305906,-0.03458227611330731,-0.03500799211386561,0.06093714981452135,0.029694627580301936,-0.029433556405353757,-0.022265720148671755,1.3966589794013773
2014-11-01,-0.01740062554603427,-0.036193506065292924,-0.02118119620724944,-0.010098941941879575,-0.029150884216874492,-0.009033892975343573,0.09520572518753968,-0.0041613397686344165,-0.02185747971771869,-0.03642373147090737,-0.03612090114577454,-0.0328089655585869,-0.03232853520245965,-0.032052562432342654,-0.028613195884483703,-0.027651806675845318,-0.034134614494246755,-0.03496194548648446,-0.12982634342752392,0.30138058138915846,-0.024390535372849,-0.017534298426539398,1.316655284892887
2014-12-01,-0.014456962476696903,0.005923057602857417,0.022564718936060844,-0.005386181714148363,-0.006902315418362712,-0.004899336186331506,0.03251036065598483,-0.003492435255224751,-0.018285565303128443,0.01386672099662989,-0.01413109824417527,0.026275994536822698,-0.03232709468065595,-0.024143392495998627,-0.019266841153921858,-0.008615552606010235,-0.033871521948635526,-0.027394232931229393,-0.04687605518073391,-0.1030661055744904,-0.01905473231357554,-0.01174444014138185,1.1622043379712288
2015-01-01,-0.0063364576681650825,-0.00555967823058785,-0.01223573510049888,-0.004337012699211139,-0.006443426310528634,-0.004230125484852268,-0.017901238992645917,-0.002495673318341087,-0.006525424269211133,-0.011875361475409444,-0.008463047165234848,-0.0064156560832328196,-0.0310649357817905,-0.03106652963025946,-0.010572092275009597,-0.005060028697974269,-0.032250118798826714,-0.03259409395702069,0.020254627190325385,0.15362682207093573,-0.012380497131931185,-0.006935913768962886,3.169269247549966
2015-02-01,-0.002485702116555892,-0.006809939892300815,-0.013392127376896757,-0.00022301154422818016,-0.001918213224525448,-0.0010651232669626942,-0.018539243019041314,-0.0008318911061136956,-0.0031190981696903475,-0.0071897712796282175,-0.004866429800595408,-0.005670760469419789,-0.03198202459476985,-0.03702812367264614,-0.004636662486703661,-0.0020863644632657815,-0.032065043709343787,-0.037184037227056384,-5.4886213793843797e-05,0.0578822976677094,-0.003985420650095602,-0.002554967729951437,1.4567053139005859
2015-03-01,0.002485702116555892,-0.011580995773857928,-0.0011031805070991197,0.00022301154422818016,0.0019182132245253811,0.0010651232669626942,0.04109562944038011,0.0008318911061136956,0.0038194369899013873,0.0071897712796282175,0.007647697619180385,-0.00020615993802060295,-0.028606817295596408,-0.039793164065247834,0.004636662486703613,0.0020863644632657815,-0.028729751495874818,-0.03918579421967503,0.026756849857775683,-0.306074459215402,0.003985420650095602,0.002554967729951499,1.8536343850188208
2015-04-01,0.008052746716490667,0.011067714598421083,0.0011031805070991787,0.001798861247974221,0.005510133980911787,0.002545297649392681,-0.1074314950788131,0.002465525509286007,0.0031190981696903475,-0.012170575938227625,0.004866429800595484,0.00020615993802060295,-0.027625013217696396,-0.0374235893946884,0.010122688670125165,0.007347337238240672,-0.027504054150137812,-0.03749318547684148,0.07695100983907133,0.12261712266162628,0.011956261950286805,0.00756676999858062,2.0379483340766447
2015-05-01,0.011418249399033647,0.00555967823058785,0.01595302924706034,0.0006794831242102169,0.014633624766181694,0.0024117781274791365,0.03860799309617214,0.004029443104018435,0.014283197531741924,0.009947779872015927,0.011749305396913995,0.004211515689078721,-0.02477875696286847,-0.03644056053696585,0.016283191404273298,0.015117181683694084,-0.023974221739164726,-0.03696341256392367,-0.0013549361405180503,-0.15057951332837946,0.02191682600382407,0.013482799529661652,1.2074153486881567
2015-06-01,0.015047620942284448,0.02180720922728969,0.04558102853241718,0.006886094547580793,0.035054122691904,0.007180970696160304,0.06154510097136439,0.0057799002672791885,0.05914088209511648,0.014123947377271384,0.06895403518242912,0.030030757739775815,-0.017215214808362665,-0.03643887487928313,0.03218378461047799,0.02688396233657818,-0.014601982699713693,-0.03665206287853425,-0.2764720827820423,-0.03178456300384024,0.04009918738049714,0.01974229523020125,1.2865475647549252
2015-07-01,0.020307309603130284,0.05132265557135193,0.05302062834939785,0.00806386428773971,0.04474793133088314,0.009150087703463063,-0.01821226004368984,0.0076810964758153395,0.04431202942662589,0.02787352621445097,0.055251668102594124,0.03668587799791302,0.003966413557443078,-0.034961932399676314,0.03252876442663981,0.037830390739892195,0.012385846657424647,-0.03473325761778632,-0.14377515449975925,0.0643547783543981,0.08655592734225623,0.027571921991122506,1.8407833894327652
2015-08-01,0.025151372625962003,0.04272274565957329,0.057757857572222786,0.008374921391038733,0.04970639742187671,0.009326486381680068,0.050801425311163315,0.009580408446285552,0.023146895430815044,0.03185609318498521,0.02612711503823558,0.040908832369851135,-0.0007346843184161404,-0.03603508366983647,0.02853485504906841,0.045302919058469275,0.007481091969626175,-0.03451423555940737,-0.17884188474594634,0.03526907308499812,0.1319550669216061,0.03742028868682026,1.6646797733361973
2015-09-01,0.03042213846234886,0.05917532621411038,0.0660124116610289,0.002897786476589375,0.05818381139780595,0.005656786281998046,0.013900057514655962,0.01187729464866968,0.02782753706898833,0.03996840543670066,0.029918296121332306,0.05560224669240325,-0.0066744454937947995,-0.032085511993790575,0.03354040449731782,0.05697775743456804,0.003915762488926586,-0.03056717510988839,0.15466683933702116,0.07366675586652859,0.13642447418738052,0.0467709799124863,1.7816588240459064
2015-10-01,0.03417397349828198,0.06947356472362087,0.07865379127232595,0.008490306449264512,0.06798987388559019,0.011337109006079099,0.031059953800574816,0.014221286802702368,0.03131093709136817,0.03914959180228445,0.02610972784208694,0.052336631837318064,-0.016333548129943688,-0.030936632759484026,0.03545494488980231,0.06388450007565542,-0.002440121669541679,-0.029116657072247802,-0.123361070302693,0.1455509273093052,0.14060707456978971,0.056121671138152335,1.246020050333696
2015-11-01,0.04077087442547965,0.06439788832859777,0.11139304310603501,0.007767218971407528,0.08778132973646936,0.010770832857213416,0.2911747037788304,0.01681399838143951,0.027715183455635645,0.052202297877995775,0.042132507323747063,0.06041813360526975,-0.004928935861790364,-0.02760602456555479,0.04343421640692954,0.07164038849140103,0.007273315943608175,-0.024939373340849873,0.027851704266264127,0.033407242707686566,0.14308078393881454,0.06780653041340365,2.1639304479794896
2015-12-01,0.05763893296132614,0.1330643771887105,0.1399224456013195,0.04035947627743366,0.10752383788984564,0.056605078654802014,-0.0016434870212928374,0.05074158899680339,0.05181979324862943,0.10464846060500894,0.07755698270853814,0.12758484589396968,0.00037008114597367864,-0.018755382452007918,0.05666575292154279,0.09165875906494148,0.011347257992036975,-0.013848053100102654,-0.013257531765172045,-0.3605941340141549,0.14802820267686428,0.08913648048814261,5.415902565715203
2016-01-01,0.0677629088931287,0.10504195847856077,0.12148155337660835,0.05087372306683587,0.10560097421548541,0.0740399041392132,-0.011718062461817927,0.09270357072534686,0.05301784084443263,0.08731104277623515,0.0785927972651717,0.11149626456903049,-0.006511542671662474,0.006030757192393708,0.0628511704797165,0.0920930783202523,0.005923477951827177,0.018089956242453912,0.009621230417975584,-0.17055591550172217,0.1501254780114723,0.14363544921344504,3.0835480171799823
2016-02-01,0.07826200453663315,0.08203319927222195,0.10623099612456709,0.0638074493504673,0.10010035558073081,0.09333954709456008,0.01038382294442376,0.11455696381415008,0.07247749223559992,0.06256544851545486,0.08635335335303713,0.07729978320209856,-0.005980960259284919,0.000529666038271101,0.07420227613894444,0.0870648660441113,0.007388014798807146,0.01228555830555863,0.17515105591837957,-0.22077575880408729,0.1594347514340344,0.19689373402049937,3.102145371060616
2016-03-01,0.08898565869468877,0.09297334109583062,0.09283758583405816,0.07429095466806013,0.09671577734206671,0.09566152445754704,0.12228093238033746,0.11732490953301986,0.06483128217016401,0.06803790424766402,0.09635521308091347,0.0817511838117593,-0.004372927506220114,-0.006420873712723639,0.07922775185495264,0.09336670286741527,0.007962983053439843,0.008066266536776303,0.1522486173292817,0.2568494929896551,0.1655831739961759,0.2021368502399883,3.073161265899782
2016-04-01,0.10519683859482891,0.09261723200633082,0.0860363204415687,0.07042188581964529,0.0940957280677827,0.08997445148047661,0.04640296927263063,0.10692391540901627,0.09275871184570675,0.07211058357106757,0.10878598528879868,0.07727936809297033,-0.0005812512302387767,-0.017723681157201576,0.08979530815795059,0.09577705187501145,0.011050470311420193,0.0005445690728165239,-0.04185970635337521,-0.1413204520769728,0.1692280114722753,0.20704350980368116,4.5072493059223895
2016-05-01,0.12263174144658312,0.09544510641185627,0.09735879136190562,0.07912495521519372,0.10398499120569067,0.09239380235115556,0.10089485060193083,0.10180300497389501,0.09463486321872226,0.06790654401482503,0.13384690288707346,0.09609245266735904,0.0020075976806429004,-0.004378327939455643,0.10667701853679143,0.10582271571064865,0.012864858069978643,0.012039671444029067,0.3946099944387351,0.0752347211842865,0.17124163479923515,0.2099454484599223,4.638419993784981
2016-06-01,0.13312315680105272,0.13885059073149783,0.131666955304911,0.09970730793040462,0.12804799374319686,0.1108442387473989,0.2595050044697083,0.10186096772582831,0.15404413999215977,0.0960888788807378,0.19101220248593975,0.13768596346742004,0.011457018612125669,0.0018224311931391477,0.13812052765283345,0.12248082385616749,0.021718593062457485,0.01686086686074522,0.20439016169998747,0.016361271128213884,0.173362810707457,0.21574932577240472,2.6674325469720817
2016-07-01,0.1398289899928529,0.16241368988744556,0.13086268302497156,0.11180182261195501,0.13129471098622186,0.1199461207468459,0.11861465572161459,0.11634293886495378,0.13784668768763328,0.09748959761546053,0.145536450643525,0.13890216112398987,0.013560677438660901,-0.006230249459096512,0.13876906751964946,0.1302680792890835,0.02315164006299071,0.010442242550362362,0.0514396824276495,0.04912645464328317,0.1765236615678776,0.21820966506791353,1.6606549695540318
2016-08-01,0.1409765305893565,0.17707264557845662,0.1391876777387377,0.10842720404348452,0.13729975707119135,0.11710026106373994,0.09052557074409834,0.11522038690773148,0.1360830789163865,0.1202411964419723,0.1440253264455847,0.1480141880474343,0.021809543654533546,-0.00560937699646357,0.145164471206528,0.14455878131252545,0.02992917204955651,0.0121754086706303,0.04950395687450277,0.28618539455975894,0.18179971319311664,0.22913048735396122,0.2795386210245665
2016-09-01,0.14823139422861328,0.17937787846724923,0.14258627911285648,0.11889735214781569,0.14012482177477473,0.12657715737740893,0.1458048478876647,0.11994845409829066,0.1293530669049053,0.11130149344035553,0.16008399906142,0.1597578329735276,0.022703851810332323,-0.0037277027605687367,0.15058642491133548,0.15088570471008297,0.03449087944468667,0.012855839143386174,0.23043815431294884,0.2533863035378181,0.18707576481835564,0.23634327691258966,1.7623440100684729
2016-10-01,0.15765070488768518,0.17272163392891374,0.15993995299268174,0.27294641684639653,0.15217036441468615,0.23723210321117377,0.22984567996799932,0.12146081208776403,0.161301150648634,0.14395334641866597,0.16296717770762537,0.17435337609634133,0.025863543043471382,0.0007092090783036261,0.15566282304149706,0.1641899415638135,0.03766052310746546,0.016509641588387875,-0.22019810873945472,-0.024600538422952803,0.19225621414913963,0.24061908024666484,2.248502896810156
2016-11-01,0.16265911596173188,0.20620028440014293,0.19293421672730393,0.2606081530121789,0.17792334632803786,0.2292402228889749,0.3024366690331205,0.12445486637454697,0.15353156005161617,0.14614688229033287,0.18237232786705784,0.20377855559330593,0.023619109938069874,0.00373860651249515,0.16855689134201393,0.18544350927013958,0.03737460456197912,0.0186568292120021,0.22289058244945154,0.6004774151280012,0.19721558317399623,0.2429812863508998,1.169276819557541
